customer_id,segment,frequency,recency_days,first_purchase_date,last_purchase_date,customer_lifetime_days,average_purchase_frequency,total_amount
27825,churned,1,319,17/02/2024,17/02/2024,0,,63.67791576550943
27826,loyal,14,50,01/01/2024,12/11/2024,316,22.571428571428573,61756.46146489708
27827,at_risk,5,80,24/02/2024,13/10/2024,232,46.4,6486.814648191028
27828,potential,10,111,08/01/2024,12/09/2024,248,24.8,23195.17662563015
27829,high_value,15,20,15/01/2024,12/12/2024,332,22.133333333333333,83108.26979443389
27831,loyal,14,26,02/01/2024,06/12/2024,339,24.214285714285715,50587.86500151446
27832,loyal,19,32,02/01/2024,30/11/2024,333,17.526315789473685,68740.26727962193
27833,high_value,16,27,16/01/2024,05/12/2024,324,20.25,71473.49918605085
27834,high_value,15,20,20/02/2024,12/12/2024,296,19.733333333333334,40561.18133311559
27835,loyal,14,26,23/01/2024,06/12/2024,318,22.714285714285715,49059.09286335847
27836,new,3,118,22/01/2024,05/09/2024,227,75.66666666666667,3813.5379914030427
27837,at_risk,3,123,19/02/2024,31/08/2024,194,64.66666666666667,8284.036140702916
27838,loyal,15,14,18/02/2024,18/12/2024,304,20.266666666666666,39802.46323543101
27839,loyal,12,49,29/01/2024,13/11/2024,289,24.083333333333332,35816.84420510261
27840,churned,1,235,11/05/2024,11/05/2024,0,,1500.7863036700312
27841,loyal,16,10,22/01/2024,22/12/2024,335,20.9375,50589.33905035358
27842,potential,9,34,17/01/2024,28/11/2024,316,35.111111111111114,16433.996492068025
27843,churned,1,269,07/04/2024,07/04/2024,0,,1750.1726182624784
27844,new,4,98,31/01/2024,25/09/2024,238,59.5,11101.019554697785
27845,potential,9,35,17/01/2024,27/11/2024,315,35.0,17297.220325844162
27846,potential,8,46,03/01/2024,16/11/2024,318,39.75,21859.47905720978
27848,at_risk,3,69,08/02/2024,24/10/2024,259,86.33333333333333,2131.4506439849674
27851,new,4,54,26/03/2024,08/11/2024,227,56.75,1777.6549794962466
27852,high_value,22,12,31/01/2024,20/12/2024,324,14.727272727272727,127145.7353389452
27853,potential,7,22,05/01/2024,10/12/2024,340,48.57142857142857,11769.557694833346
27854,at_risk,5,105,10/01/2024,18/09/2024,252,50.4,17719.574357010413
27855,potential,11,131,03/01/2024,23/08/2024,233,21.181818181818183,16451.259783205558
27858,high_value,18,21,15/01/2024,11/12/2024,331,18.38888888888889,91246.74377949431
27860,high_value,21,99,05/01/2024,24/09/2024,263,12.523809523809524,105511.8719318521
27861,at_risk,3,188,08/03/2024,27/06/2024,111,37.0,2361.075015331451
27862,potential,8,33,28/01/2024,29/11/2024,306,38.25,14218.10805707312
27863,potential,9,189,20/01/2024,26/06/2024,158,17.555555555555557,9911.357120652268
27864,high_value,15,14,18/02/2024,18/12/2024,304,20.266666666666666,101393.61900777441
27865,new,4,24,04/05/2024,08/12/2024,218,54.5,6660.914722037667
27866,loyal,16,54,17/01/2024,08/11/2024,296,18.5,57923.85461838085
27867,new,4,19,12/06/2024,13/12/2024,184,46.0,4526.045711902667
27868,loyal,13,57,11/02/2024,05/11/2024,268,20.615384615384617,47475.96048999816
27869,new,4,40,12/04/2024,22/11/2024,224,56.0,3725.295803034433
27870,at_risk,2,288,14/01/2024,19/03/2024,65,32.5,2094.8038895629456
27871,loyal,12,45,18/01/2024,17/11/2024,304,25.333333333333332,31698.938314583553
27872,potential,8,79,24/01/2024,14/10/2024,264,33.0,13039.518815277961
27873,new,3,9,23/03/2024,23/12/2024,275,91.66666666666667,3294.3123796434943
27874,loyal,13,42,14/02/2024,20/11/2024,280,21.53846153846154,29387.935180982713
27875,potential,10,82,05/02/2024,11/10/2024,249,24.9,24695.11909860613
27876,new,3,143,20/02/2024,11/08/2024,173,57.666666666666664,8207.147431075411
27877,loyal,15,68,24/01/2024,25/10/2024,275,18.333333333333332,34644.73148228835
27879,at_risk,2,129,27/06/2024,25/08/2024,59,29.5,10454.40960811924
27881,loyal,14,25,22/01/2024,07/12/2024,320,22.857142857142858,57626.321705957154
27882,high_value,20,16,14/01/2024,16/12/2024,337,16.85,79038.47772651291
27883,new,3,47,08/02/2024,15/11/2024,281,93.66666666666667,3232.1304984864564
27884,potential,11,56,09/01/2024,06/11/2024,302,27.454545454545453,18286.083767792617
27885,high_value,20,17,04/04/2024,15/12/2024,255,12.75,101530.49290801967
27886,potential,8,105,02/02/2024,18/09/2024,229,28.625,13498.251561891357
27887,at_risk,3,66,12/03/2024,27/10/2024,229,76.33333333333333,4452.528700304383
27888,at_risk,2,165,17/07/2024,20/07/2024,3,1.5,2217.1350142120446
27890,potential,7,44,03/02/2024,18/11/2024,289,41.285714285714285,6366.708060601219
27891,new,4,126,14/02/2024,28/08/2024,196,49.0,2435.644702184325
27892,new,4,239,08/01/2024,07/05/2024,120,30.0,6807.905542050241
27893,at_risk,4,89,25/05/2024,04/10/2024,132,33.0,4277.639812494537
27895,potential,6,66,11/01/2024,27/10/2024,290,48.333333333333336,5643.414700736358
27896,loyal,14,25,22/01/2024,07/12/2024,320,22.857142857142858,28746.955066899223
27897,high_value,15,15,11/01/2024,17/12/2024,341,22.733333333333334,78831.88461250742
27898,potential,8,75,18/03/2024,18/10/2024,214,26.75,15065.170821758365
27899,potential,8,78,11/02/2024,15/10/2024,247,30.875,20693.05502643193
27900,loyal,11,21,23/02/2024,11/12/2024,292,26.545454545454547,31294.450865447947
27901,potential,9,104,26/01/2024,19/09/2024,237,26.333333333333332,24842.504669610356
27902,potential,8,9,24/01/2024,23/12/2024,334,41.75,17231.12726038736
27903,potential,6,58,09/01/2024,04/11/2024,300,50.0,13122.196603677367
27904,high_value,19,11,08/01/2024,21/12/2024,348,18.31578947368421,102403.14324676986
27905,new,3,124,31/01/2024,30/08/2024,212,70.66666666666667,3209.557688141192
27906,potential,9,32,02/01/2024,30/11/2024,333,37.0,25110.72972037969
27907,new,4,13,18/02/2024,19/12/2024,305,76.25,5540.543477606588
27908,potential,10,30,05/04/2024,02/12/2024,241,24.1,16861.29089331346
27910,loyal,16,54,05/01/2024,08/11/2024,308,19.25,26151.021883404217
27911,potential,7,19,06/01/2024,13/12/2024,342,48.857142857142854,5947.19245029728
27912,new,4,169,04/01/2024,16/07/2024,194,48.5,12352.621424031133
27913,new,3,307,18/02/2024,29/02/2024,11,3.6666666666666665,1042.149321624009
27914,potential,8,47,14/01/2024,15/11/2024,306,38.25,9810.46715587657
27915,new,4,178,15/03/2024,07/07/2024,114,28.5,2516.8624090175263
27917,at_risk,2,96,20/01/2024,27/09/2024,251,125.5,900.8118237200438
27918,potential,10,14,10/01/2024,18/12/2024,343,34.3,32875.68618334412
27919,loyal,13,69,04/01/2024,24/10/2024,294,22.615384615384617,31445.73761000501
27920,new,3,50,12/05/2024,12/11/2024,184,61.333333333333336,3024.1824000268725
27921,potential,7,59,10/02/2024,03/11/2024,267,38.142857142857146,17097.187356827613
27922,high_value,23,42,07/01/2024,20/11/2024,318,13.826086956521738,108255.90873930704
27923,loyal,18,16,08/01/2024,16/12/2024,343,19.055555555555557,51949.63454409676
27924,at_risk,4,95,18/04/2024,28/09/2024,163,40.75,9432.745917190294
27925,at_risk,3,99,25/01/2024,24/09/2024,243,81.0,9847.35703731975
27926,at_risk,5,86,01/05/2024,07/10/2024,159,31.8,4648.27475012797
27927,at_risk,1,236,10/05/2024,10/05/2024,0,,6570.134989148972
27928,at_risk,4,151,09/03/2024,03/08/2024,147,36.75,13728.602130262578
27929,churned,1,250,26/04/2024,26/04/2024,0,,1894.1579683880732
27930,loyal,13,83,08/01/2024,10/10/2024,276,21.23076923076923,40684.14896885405
27931,new,3,192,07/04/2024,23/06/2024,77,25.666666666666668,2057.517929093073
27932,at_risk,3,80,11/03/2024,13/10/2024,216,72.0,6457.039944851403
27933,loyal,16,25,17/01/2024,07/12/2024,325,20.3125,53708.4487362073
27934,loyal,12,25,26/01/2024,07/12/2024,316,26.333333333333332,42649.37371538361
27935,potential,10,36,23/01/2024,26/11/2024,308,30.8,19691.694459641203
27936,potential,8,28,08/01/2024,04/12/2024,331,41.375,12241.144507717123
27937,potential,9,43,16/01/2024,19/11/2024,308,34.22222222222222,12692.196353347228
27938,loyal,16,33,03/01/2024,29/11/2024,331,20.6875,62016.98988445543
27939,churned,1,274,02/04/2024,02/04/2024,0,,1330.4161168340893
27940,loyal,14,78,03/01/2024,15/10/2024,286,20.428571428571427,63216.91082110594
27941,potential,7,64,16/01/2024,29/10/2024,287,41.0,6758.945706981832
27942,new,4,94,25/02/2024,29/09/2024,217,54.25,6975.599024027524
27943,potential,10,92,27/01/2024,01/10/2024,248,24.8,13251.046402171029
27945,loyal,17,27,18/01/2024,05/12/2024,322,18.941176470588236,67533.46454104097
27946,loyal,16,62,13/01/2024,31/10/2024,292,18.25,35473.652154522235
27947,high_value,23,24,04/03/2024,08/12/2024,279,12.130434782608695,175435.93549689843
27948,high_value,24,10,10/01/2024,22/12/2024,347,14.458333333333334,102723.58335458938
27949,high_value,21,28,13/01/2024,04/12/2024,326,15.523809523809524,96990.95821490909
27950,potential,11,63,10/02/2024,30/10/2024,263,23.90909090909091,28950.091124285264
27951,at_risk,4,69,11/01/2024,24/10/2024,287,71.75,20958.545841822357
27952,loyal,13,41,27/01/2024,21/11/2024,299,23.0,42760.17211321434
27953,potential,10,49,02/02/2024,13/11/2024,285,28.5,17788.57850759373
27954,potential,11,56,12/01/2024,06/11/2024,299,27.181818181818183,10315.37573306873
27955,loyal,13,37,01/01/2024,25/11/2024,329,25.307692307692307,22212.98806269791
27956,potential,10,57,06/01/2024,05/11/2024,304,30.4,21433.826114588897
27957,high_value,24,31,12/01/2024,01/12/2024,324,13.5,105854.02055230494
27958,potential,9,49,30/01/2024,13/11/2024,288,32.0,13950.109969280631
27959,at_risk,1,71,22/10/2024,22/10/2024,0,,173.99893335047688
27961,at_risk,2,229,22/01/2024,17/05/2024,116,58.0,768.0735377340501
27962,loyal,11,57,21/01/2024,05/11/2024,289,26.272727272727273,30827.839712321518
27963,high_value,20,21,21/01/2024,11/12/2024,325,16.25,67390.71387011097
27964,new,3,28,19/02/2024,04/12/2024,289,96.33333333333333,2682.827379517249
27965,potential,9,43,22/02/2024,19/11/2024,271,30.11111111111111,12582.798840390586
27966,new,3,25,03/07/2024,07/12/2024,157,52.333333333333336,2244.2233541708215
27967,potential,9,26,07/01/2024,06/12/2024,334,37.111111111111114,20020.115352898447
27968,potential,11,15,30/01/2024,17/12/2024,322,29.272727272727273,18310.510743959014
27969,loyal,11,17,07/01/2024,15/12/2024,343,31.181818181818183,51341.41903409616
27970,potential,11,81,17/01/2024,12/10/2024,269,24.454545454545453,18390.88490376787
27971,potential,10,12,27/01/2024,20/12/2024,328,32.8,27785.277625198538
27972,new,4,56,16/05/2024,06/11/2024,174,43.5,7895.4893108249835
27973,churned,1,343,24/01/2024,24/01/2024,0,,1214.072024478607
27974,potential,10,46,23/01/2024,16/11/2024,298,29.8,10600.733304308787
27975,potential,9,34,14/03/2024,28/11/2024,259,28.77777777777778,14071.12983253555
27976,potential,9,25,24/03/2024,07/12/2024,258,28.666666666666668,24563.495859022267
27977,loyal,11,85,18/01/2024,08/10/2024,264,24.0,30517.614943708046
27978,potential,10,15,24/01/2024,17/12/2024,328,32.8,41488.55445341145
27979,potential,8,18,02/03/2024,14/12/2024,287,35.875,10986.139755648417
27980,loyal,17,25,12/01/2024,07/12/2024,330,19.41176470588235,60030.893186026085
27981,high_value,17,42,02/02/2024,20/11/2024,292,17.176470588235293,92753.6144347596
27982,new,3,233,03/01/2024,13/05/2024,131,43.666666666666664,6790.976548124947
27983,loyal,16,28,07/02/2024,04/12/2024,301,18.8125,18454.523029353113
27984,new,3,20,15/06/2024,12/12/2024,180,60.0,1020.6833142175191
27985,at_risk,2,137,26/07/2024,17/08/2024,22,11.0,1326.506560324528
27986,at_risk,2,94,14/07/2024,29/09/2024,77,38.5,1624.201811172627
27987,at_risk,6,109,02/02/2024,14/09/2024,225,37.5,13023.704472219824
27988,at_risk,2,179,22/04/2024,06/07/2024,75,37.5,1796.6178617609637
27989,loyal,18,22,01/01/2024,10/12/2024,344,19.11111111111111,56247.42346410485
27990,loyal,16,32,01/03/2024,30/11/2024,274,17.125,30326.967415912142
27991,high_value,20,10,06/01/2024,22/12/2024,351,17.55,113105.56324869554
27992,at_risk,3,214,21/01/2024,01/06/2024,132,44.0,4026.336100034771
27993,new,4,79,08/01/2024,14/10/2024,280,70.0,13643.183225120902
27994,high_value,19,27,01/01/2024,05/12/2024,339,17.842105263157894,86501.48411207528
27995,new,4,28,02/04/2024,04/12/2024,246,61.5,3584.201913726285
27996,high_value,16,32,06/03/2024,30/11/2024,269,16.8125,51729.593703863924
27997,loyal,15,34,26/01/2024,28/11/2024,307,20.466666666666665,28985.17203321046
27998,new,3,129,09/03/2024,25/08/2024,169,56.333333333333336,2687.943816517226
27999,potential,8,23,13/03/2024,09/12/2024,271,33.875,13187.824241102679
28000,potential,10,21,03/01/2024,11/12/2024,343,34.3,12048.825881902814
28001,at_risk,5,140,18/01/2024,14/08/2024,209,41.8,7331.44213889592
28002,high_value,20,20,05/01/2024,12/12/2024,342,17.1,54453.958927265885
28003,high_value,16,65,01/01/2024,28/10/2024,301,18.8125,86105.92366315932
28004,new,4,167,08/01/2024,18/07/2024,192,48.0,3151.7853668904563
28005,high_value,20,9,03/01/2024,23/12/2024,355,17.75,70439.2708037936
28006,potential,11,65,06/01/2024,28/10/2024,296,26.90909090909091,18587.442402919143
28007,high_value,15,31,04/01/2024,01/12/2024,332,22.133333333333333,53835.86279380459
28008,new,3,15,17/01/2024,17/12/2024,335,111.66666666666667,8910.33190173296
28009,potential,9,17,10/02/2024,15/12/2024,309,34.333333333333336,17532.508936452563
28010,high_value,22,19,22/01/2024,13/12/2024,326,14.818181818181818,108107.05817666491
28011,high_value,19,47,08/01/2024,15/11/2024,312,16.42105263157895,38778.25794835371
28012,potential,10,29,13/01/2024,03/12/2024,325,32.5,13477.636786990648
28013,loyal,16,28,05/01/2024,04/12/2024,334,20.875,36589.94259469332
28014,at_risk,3,137,22/07/2024,17/08/2024,26,8.666666666666666,2059.6789781217894
28015,at_risk,4,118,30/04/2024,05/09/2024,128,32.0,6534.560282965923
28016,potential,10,42,02/01/2024,20/11/2024,323,32.3,13330.279233420575
28017,at_risk,6,87,30/01/2024,06/10/2024,250,41.666666666666664,4442.225357936798
28018,potential,11,24,29/01/2024,08/12/2024,314,28.545454545454547,9463.590336955913
28019,potential,7,33,19/01/2024,29/11/2024,315,45.0,7281.034836709841
28020,loyal,15,36,08/01/2024,26/11/2024,323,21.533333333333335,50111.3616369334
28021,loyal,15,56,09/01/2024,06/11/2024,302,20.133333333333333,28447.49952837002
28022,new,4,90,07/02/2024,03/10/2024,239,59.75,12852.7436545167
28023,at_risk,5,205,18/01/2024,10/06/2024,144,28.8,5373.8855714243255
28024,new,4,89,13/02/2024,04/10/2024,234,58.5,3173.604340154857
28026,new,3,24,17/04/2024,08/12/2024,235,78.33333333333333,6620.462838889014
28027,new,4,63,01/05/2024,30/10/2024,182,45.5,2437.90546967059
28028,high_value,20,4,31/01/2024,28/12/2024,332,16.6,65859.66036865169
28029,loyal,18,30,08/01/2024,02/12/2024,329,18.27777777777778,87198.88851915262
28030,loyal,12,40,13/02/2024,22/11/2024,283,23.583333333333332,46906.594215709345
28031,new,3,160,04/03/2024,25/07/2024,143,47.666666666666664,3335.761253535585
28032,loyal,18,32,08/01/2024,30/11/2024,327,18.166666666666668,65500.941165077806
28034,high_value,16,18,16/01/2024,14/12/2024,333,20.8125,70348.33382103924
28035,new,3,7,18/05/2024,25/12/2024,221,73.66666666666667,9229.058983562725
28036,new,3,4,23/07/2024,28/12/2024,158,52.666666666666664,3664.385372401437
28037,potential,10,12,04/02/2024,20/12/2024,320,32.0,18580.51227754525
28038,loyal,17,61,12/01/2024,01/11/2024,294,17.294117647058822,60194.9301233415
28039,at_risk,5,225,07/01/2024,21/05/2024,135,27.0,13245.047233894007
28040,loyal,15,24,14/01/2024,08/12/2024,329,21.933333333333334,28528.85653574532
28041,potential,10,14,21/03/2024,18/12/2024,272,27.2,25310.056342764634
28042,loyal,19,42,05/01/2024,20/11/2024,320,16.842105263157894,51282.76079393922
28043,at_risk,4,128,04/01/2024,26/08/2024,235,58.75,14873.431306059878
28044,at_risk,3,107,11/03/2024,16/09/2024,189,63.0,7011.184306785358
28045,high_value,15,18,02/01/2024,14/12/2024,347,23.133333333333333,66780.73443448143
28046,loyal,14,64,15/01/2024,29/10/2024,288,20.571428571428573,49049.96575875902
28047,at_risk,5,103,08/04/2024,20/09/2024,165,33.0,8310.700228937758
28048,at_risk,3,94,21/04/2024,29/09/2024,161,53.666666666666664,5069.995306991878
28049,potential,9,30,01/01/2024,02/12/2024,336,37.333333333333336,24389.316906691005
28050,potential,8,80,03/01/2024,13/10/2024,284,35.5,3627.063938187749
28051,potential,9,18,22/02/2024,14/12/2024,296,32.888888888888886,12401.124159483956
28052,at_risk,3,57,06/02/2024,05/11/2024,273,91.0,1008.485340448254
28053,at_risk,3,138,11/06/2024,16/08/2024,66,22.0,4163.27368152842
28054,new,3,117,15/04/2024,06/09/2024,144,48.0,5187.449948298601
28055,potential,10,51,06/01/2024,11/11/2024,310,31.0,10000.113472758814
28056,loyal,12,39,28/01/2024,23/11/2024,300,25.0,35513.46335314289
28057,potential,8,30,07/02/2024,02/12/2024,299,37.375,16305.950213964255
28058,loyal,16,39,24/01/2024,23/11/2024,304,19.0,73594.36169986284
28059,at_risk,5,95,07/01/2024,28/09/2024,265,53.0,6607.5374659439985
28060,at_risk,5,95,21/01/2024,28/09/2024,251,50.2,8859.141111450885
28061,potential,10,21,04/04/2024,11/12/2024,251,25.1,19170.17860193587
28063,loyal,12,51,05/04/2024,11/11/2024,220,18.333333333333332,53188.271522307536
28064,potential,10,65,06/02/2024,28/10/2024,265,26.5,35121.448341450865
28065,potential,11,24,10/01/2024,08/12/2024,333,30.272727272727273,30224.3341278123
28066,loyal,16,25,16/01/2024,07/12/2024,326,20.375,48971.26930506591
28067,potential,10,37,11/01/2024,25/11/2024,319,31.9,33414.540994614814
28068,at_risk,1,176,09/07/2024,09/07/2024,0,,393.9603160067819
28069,churned,1,277,30/03/2024,30/03/2024,0,,359.25514486114287
28070,potential,11,45,05/01/2024,17/11/2024,317,28.818181818181817,8570.36932888648
28071,loyal,16,41,26/01/2024,21/11/2024,300,18.75,45790.50272390302
28072,potential,10,84,10/02/2024,09/10/2024,242,24.2,25148.819606417514
28073,churned,1,297,10/03/2024,10/03/2024,0,,429.96389331549256
28074,potential,10,27,11/01/2024,05/12/2024,329,32.9,24298.17209635409
28076,potential,8,12,13/02/2024,20/12/2024,311,38.875,4983.844795365325
28077,new,3,58,13/06/2024,04/11/2024,144,48.0,2247.5235079552267
28078,high_value,19,31,09/01/2024,01/12/2024,327,17.210526315789473,69945.78556809205
28079,potential,8,58,01/01/2024,04/11/2024,308,38.5,23004.216639662067
28080,new,4,38,11/05/2024,24/11/2024,197,49.25,4083.5776125788025
28081,loyal,17,106,23/01/2024,17/09/2024,238,14.0,58914.7863572175
28082,at_risk,3,148,06/07/2024,06/08/2024,31,10.333333333333334,2760.177515971962
28083,new,3,63,06/01/2024,30/10/2024,298,99.33333333333333,10486.46705265824
28084,potential,11,29,09/02/2024,03/12/2024,298,27.09090909090909,27336.49770515482
28085,high_value,20,24,09/01/2024,08/12/2024,334,16.7,101101.1623381344
28086,new,3,34,05/03/2024,28/11/2024,268,89.33333333333333,1887.7443194701875
28087,churned,2,290,06/03/2024,17/03/2024,11,5.5,6426.896153631182
28088,new,3,114,17/02/2024,09/09/2024,205,68.33333333333333,3680.243165274648
28089,potential,10,86,13/02/2024,07/10/2024,237,23.7,22729.165700087808
28090,loyal,12,162,02/01/2024,23/07/2024,203,16.916666666666668,46540.994087617146
28091,at_risk,4,76,09/03/2024,17/10/2024,222,55.5,2184.116648545124
28092,loyal,10,75,15/02/2024,18/10/2024,246,24.6,32117.96810330166
28093,new,4,97,24/04/2024,26/09/2024,155,38.75,4687.059725898243
28094,new,3,106,18/04/2024,17/09/2024,152,50.666666666666664,3157.135392948872
28095,loyal,18,34,10/01/2024,28/11/2024,323,17.944444444444443,35209.53826532411
28096,potential,8,49,16/02/2024,13/11/2024,271,33.875,24649.733635665092
28097,at_risk,2,288,16/03/2024,19/03/2024,3,1.5,5021.7939513189285
28098,loyal,14,13,02/01/2024,19/12/2024,352,25.142857142857142,58511.754868936514
